id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,nama_bank,jumlah_pembayaran,satuan,tahun
652,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BJB,4534591000,RUPIAH,2018
653,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BCA,0,RUPIAH,2018
654,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BCA,0,RUPIAH,2018
655,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BNI,0,RUPIAH,2018
656,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BNI,0,RUPIAH,2018
657,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BRI,0,RUPIAH,2018
658,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BRI,0,RUPIAH,2018
659,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,PERMATA,1217700,RUPIAH,2018
660,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,PERMATA,1231200,RUPIAH,2018
661,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,NIAGA,9028971700,RUPIAH,2018
662,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,NIAGA,4533359800,RUPIAH,2018
663,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BJB,1013179500,RUPIAH,2018
664,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BCA,314735300,RUPIAH,2018
665,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BNI,0,RUPIAH,2018
666,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BRI,32845600,RUPIAH,2018
667,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,PERMATA,131000900,RUPIAH,2018
668,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,NIAGA,534597700,RUPIAH,2018
669,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BJB,1047368800,RUPIAH,2018
670,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BCA,214018400,RUPIAH,2018
671,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BNI,0,RUPIAH,2018
672,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BRI,40670500,RUPIAH,2018
673,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,PERMATA,89804500,RUPIAH,2018
674,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,NIAGA,702875400,RUPIAH,2018
675,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BJB,765212300,RUPIAH,2018
676,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BCA,20928200,RUPIAH,2018
677,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BNI,0,RUPIAH,2018
678,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BRI,2768600,RUPIAH,2018
679,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,PERMATA,13994900,RUPIAH,2018
680,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,NIAGA,727520600,RUPIAH,2018
681,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),BJB,1814817800,RUPIAH,2019
682,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),BCA,216807400,RUPIAH,2019
683,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),BNI,21044400,RUPIAH,2019
684,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),MANDIRI,55863800,RUPIAH,2019
685,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BJB,24039290100,RUPIAH,2019
686,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BCA,2580611000,RUPIAH,2019
687,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BNI,477387800,RUPIAH,2019
688,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),BRI,0,RUPIAH,2019
689,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),MANDIRI,77039700,RUPIAH,2019
690,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),PERMATA,0,RUPIAH,2019
691,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,BJB,191993800,RUPIAH,2019
692,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,BJB,79744300,RUPIAH,2019
693,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,BCA,17731000,RUPIAH,2019
694,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,BCA,4013200,RUPIAH,2019
695,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,BNI,1644200,RUPIAH,2019
696,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,BNI,162800,RUPIAH,2019
697,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,MANDIRI,3413900,RUPIAH,2019
698,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,MANDIRI,0,RUPIAH,2019
699,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BJB,2232305600,RUPIAH,2019
700,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BCA,216481600,RUPIAH,2019
701,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BNI,47727400,RUPIAH,2019
702,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,BRI,0,RUPIAH,2019
703,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,MANDIRI,3599400,RUPIAH,2019
704,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,PERMATA,0,RUPIAH,2019
705,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BJB,827676000,RUPIAH,2019
706,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BCA,29786000,RUPIAH,2019
707,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BNI,9363600,RUPIAH,2019
708,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,BRI,0,RUPIAH,2019
709,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,MANDIRI,164500,RUPIAH,2019
710,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,PERMATA,0,RUPIAH,2019
711,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,BJB,286499100,RUPIAH,2019
712,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,BCA,24865200,RUPIAH,2019
713,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,BNI,956400,RUPIAH,2019
714,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,MANDIRI,3509700,RUPIAH,2019
715,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BJB,4279223300,RUPIAH,2019
716,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BCA,292193400,RUPIAH,2019
717,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BNI,29962100,RUPIAH,2019
718,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,BRI,0,RUPIAH,2019
719,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,MANDIRI,6263700,RUPIAH,2019
720,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,PERMATA,0,RUPIAH,2019
721,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,BJB,505110200,RUPIAH,2019
722,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,BJB,1823163900,RUPIAH,2019
723,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,BCA,39432400,RUPIAH,2019
724,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,BCA,180556300,RUPIAH,2019
725,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,BNI,10037100,RUPIAH,2019
726,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,BNI,20918600,RUPIAH,2019
727,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,MANDIRI,19045200,RUPIAH,2019
728,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,MANDIRI,5146700,RUPIAH,2019
729,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BJB,7560230800,RUPIAH,2019
730,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BCA,411113900,RUPIAH,2019
731,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BNI,149744700,RUPIAH,2019
732,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,BRI,0,RUPIAH,2019
733,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,MANDIRI,33712600,RUPIAH,2019
734,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG I RC.EKEK,PERMATA,0,RUPIAH,2019
735,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BJB,22898949000,RUPIAH,2019
736,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BCA,2136261000,RUPIAH,2019
737,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BNI,168904200,RUPIAH,2019
738,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,BRI,0,RUPIAH,2019
739,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,MANDIRI,15426100,RUPIAH,2019
740,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KABUPATEN BANDUNG II SOREANG,PERMATA,0,RUPIAH,2019
741,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,BJB,335937400,RUPIAH,2019
742,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,BCA,12832600,RUPIAH,2019
743,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,BNI,4702600,RUPIAH,2019
744,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,MANDIRI,2162700,RUPIAH,2019
745,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BJB,5032009800,RUPIAH,2019
746,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BCA,170339000,RUPIAH,2019
747,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BNI,75969100,RUPIAH,2019
748,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,BRI,0,RUPIAH,2019
749,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,MANDIRI,2162700,RUPIAH,2019
750,32,JAWA BARAT,3205,KABUPATEN GARUT, KABUPATEN GARUT,PERMATA,0,RUPIAH,2019
751,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,BJB,1309398600,RUPIAH,2019
752,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,BCA,7177400,RUPIAH,2019
753,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,BNI,2204200,RUPIAH,2019
754,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,MANDIRI,297000,RUPIAH,2019
755,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BJB,10348227400,RUPIAH,2019
756,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BCA,82366600,RUPIAH,2019
757,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BNI,41028500,RUPIAH,2019
758,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,BRI,0,RUPIAH,2019
759,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,MANDIRI,1080300,RUPIAH,2019
760,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KABUPATEN TASIKMALAYA,PERMATA,0,RUPIAH,2019
761,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,BJB,223552300,RUPIAH,2019
762,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,BCA,4134500,RUPIAH,2019
763,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,BNI,3835300,RUPIAH,2019
764,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,MANDIRI,4394400,RUPIAH,2019
765,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BJB,2386053700,RUPIAH,2019
766,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BCA,91036900,RUPIAH,2019
767,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BNI,35675800,RUPIAH,2019
768,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,BRI,0,RUPIAH,2019
769,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,MANDIRI,6814900,RUPIAH,2019
770,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN CIAMIS I,PERMATA,0,RUPIAH,2019
771,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN PANGANDARAN,BJB,428252000,RUPIAH,2019
772,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN PANGANDARAN,BCA,4291400,RUPIAH,2019
773,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN PANGANDARAN,BNI,1322100,RUPIAH,2019
774,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN PANGANDARAN,BRI,0,RUPIAH,2019
775,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN PANGANDARAN,MANDIRI,339500,RUPIAH,2019
776,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KABUPATEN PANGANDARAN,PERMATA,0,RUPIAH,2019
777,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,BJB,930798900,RUPIAH,2019
778,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,BCA,18139300,RUPIAH,2019
779,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,BNI,1100600,RUPIAH,2019
780,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,MANDIRI,1394800,RUPIAH,2019
781,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BJB,14619442500,RUPIAH,2019
782,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BCA,123216100,RUPIAH,2019
783,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BNI,50050800,RUPIAH,2019
784,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,BRI,0,RUPIAH,2019
785,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,MANDIRI,4147600,RUPIAH,2019
786,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KABUPATEN KUNINGAN,PERMATA,0,RUPIAH,2019
787,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,BJB,588214800,RUPIAH,2019
788,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,BJB,117206100,RUPIAH,2019
789,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,BCA,10381100,RUPIAH,2019
790,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,BCA,1166800,RUPIAH,2019
791,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,BNI,4060800,RUPIAH,2019
792,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,BNI,776100,RUPIAH,2019
793,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,MANDIRI,14037400,RUPIAH,2019
794,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,MANDIRI,1349400,RUPIAH,2019
795,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BJB,7637434200,RUPIAH,2019
796,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BCA,158475700,RUPIAH,2019
797,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BNI,39273500,RUPIAH,2019
798,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,BRI,0,RUPIAH,2019
799,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,MANDIRI,15258600,RUPIAH,2019
800,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON I SBR,PERMATA,0,RUPIAH,2019
801,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BJB,1256228000,RUPIAH,2019
802,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BCA,38113500,RUPIAH,2019
803,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BNI,13771500,RUPIAH,2019
804,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,BRI,0,RUPIAH,2019
805,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,MANDIRI,1624200,RUPIAH,2019
806,32,JAWA BARAT,3209,KABUPATEN CIREBON, KABUPATEN CIREBON II CLDG,PERMATA,0,RUPIAH,2019
807,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,BJB,433166800,RUPIAH,2019
808,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,BCA,13530700,RUPIAH,2019
809,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,BNI,542500,RUPIAH,2019
810,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,MANDIRI,147000,RUPIAH,2019
811,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BJB,4891641500,RUPIAH,2019
812,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BCA,78148600,RUPIAH,2019
813,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BNI,44692300,RUPIAH,2019
814,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,BRI,0,RUPIAH,2019
815,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,MANDIRI,147000,RUPIAH,2019
816,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,PERMATA,0,RUPIAH,2019
817,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,BJB,854194300,RUPIAH,2019
818,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,BCA,2685500,RUPIAH,2019
819,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,BNI,523600,RUPIAH,2019
820,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,MANDIRI,2523100,RUPIAH,2019
821,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BJB,11319884200,RUPIAH,2019
822,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BCA,104186300,RUPIAH,2019
823,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BNI,69821000,RUPIAH,2019
824,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BRI,0,RUPIAH,2019
825,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,MANDIRI,8609300,RUPIAH,2019
826,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,PERMATA,0,RUPIAH,2019
827,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,BJB,191020500,RUPIAH,2019
828,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,BJB,233635900,RUPIAH,2019
829,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,BCA,3144900,RUPIAH,2019
830,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,BCA,4330000,RUPIAH,2019
831,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,BNI,391000,RUPIAH,2019
832,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,BNI,506300,RUPIAH,2019
833,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,MANDIRI,1272600,RUPIAH,2019
834,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,MANDIRI,423200,RUPIAH,2019
835,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BJB,2430942900,RUPIAH,2019
836,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BCA,71491700,RUPIAH,2019
837,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BNI,34061100,RUPIAH,2019
838,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BRI,0,RUPIAH,2019
839,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,MANDIRI,1272600,RUPIAH,2019
840,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,PERMATA,0,RUPIAH,2019
841,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BJB,1850049800,RUPIAH,2019
842,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BCA,26624900,RUPIAH,2019
843,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BNI,5666400,RUPIAH,2019
844,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BRI,0,RUPIAH,2019
845,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,MANDIRI,423200,RUPIAH,2019
846,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,PERMATA,0,RUPIAH,2019
847,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,BJB,205038200,RUPIAH,2019
848,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,BCA,6897400,RUPIAH,2019
849,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,BNI,2392800,RUPIAH,2019
850,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,MANDIRI,1310300,RUPIAH,2019
851,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BJB,2918996700,RUPIAH,2019
852,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BCA,188418500,RUPIAH,2019
853,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BNI,90019900,RUPIAH,2019
854,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BRI,0,RUPIAH,2019
855,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,MANDIRI,4545400,RUPIAH,2019
856,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,PERMATA,0,RUPIAH,2019
857,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,BJB,782190600,RUPIAH,2019
858,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,BCA,82300200,RUPIAH,2019
859,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,BNI,38628500,RUPIAH,2019
860,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,MANDIRI,1374400,RUPIAH,2019
861,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BJB,9695338400,RUPIAH,2019
862,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BCA,722869700,RUPIAH,2019
863,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BNI,264013800,RUPIAH,2019
864,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BRI,0,RUPIAH,2019
865,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,MANDIRI,6130200,RUPIAH,2019
