id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,jenis_kendaraan,fungsi_kendaraan,jumlah_kendaraan,satuan,tahun
2920,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"BUS, MICROBUS",PRIBADI,155,UNIT,2018
2921,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"BUS, MICROBUS",DINAS,4,UNIT,2018
2922,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"BUS, MICROBUS",UMUM,112,UNIT,2018
2923,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"BUS, MICROBUS",PRIBADI,221,UNIT,2018
2924,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"BUS, MICROBUS",DINAS,36,UNIT,2018
2925,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"BUS, MICROBUS",UMUM,187,UNIT,2018
2926,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"BUS, MICROBUS",PRIBADI,118,UNIT,2018
2927,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"BUS, MICROBUS",DINAS,1,UNIT,2018
2928,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"BUS, MICROBUS",UMUM,153,UNIT,2018
2929,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"TRUCK, PICK UP",PRIBADI,3793,UNIT,2018
2930,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"TRUCK, PICK UP",DINAS,33,UNIT,2018
2931,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"TRUCK, PICK UP",UMUM,273,UNIT,2018
2932,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"TRUCK, PICK UP",PRIBADI,3033,UNIT,2018
2933,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"TRUCK, PICK UP",DINAS,206,UNIT,2018
2934,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"TRUCK, PICK UP",UMUM,138,UNIT,2018
2935,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"TRUCK, PICK UP",PRIBADI,2699,UNIT,2018
2936,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"TRUCK, PICK UP",DINAS,6,UNIT,2018
2937,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"TRUCK, PICK UP",UMUM,123,UNIT,2018
2938,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,ALAT BERAT,PRIBADI,0,UNIT,2018
2939,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,ALAT BERAT,DINAS,0,UNIT,2018
2940,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,ALAT BERAT,UMUM,0,UNIT,2018
2941,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,ALAT BERAT,PRIBADI,0,UNIT,2018
2942,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,ALAT BERAT,DINAS,1,UNIT,2018
2943,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,ALAT BERAT,UMUM,0,UNIT,2018
2944,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,ALAT BERAT,PRIBADI,0,UNIT,2018
2945,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,ALAT BERAT,DINAS,0,UNIT,2018
2946,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,ALAT BERAT,UMUM,0,UNIT,2018
2947,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"SEPEDA MOTOR, SCOOTER",PRIBADI,106781,UNIT,2018
2948,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"SEPEDA MOTOR, SCOOTER",DINAS,233,UNIT,2018
2949,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2950,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"SEPEDA MOTOR, SCOOTER",PRIBADI,96737,UNIT,2018
2951,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"SEPEDA MOTOR, SCOOTER",DINAS,3025,UNIT,2018
2952,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2953,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"SEPEDA MOTOR, SCOOTER",PRIBADI,82076,UNIT,2018
2954,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"SEPEDA MOTOR, SCOOTER",DINAS,152,UNIT,2018
2955,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2956,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"SEDAN, JEEP, MINIBUS",PRIBADI,2566,UNIT,2018
2957,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"SEDAN, JEEP, MINIBUS",DINAS,26,UNIT,2018
2958,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"SEDAN, JEEP, MINIBUS",UMUM,309,UNIT,2018
2959,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"BUS, MICROBUS",PRIBADI,27,UNIT,2018
2960,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"BUS, MICROBUS",DINAS,2,UNIT,2018
2961,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"BUS, MICROBUS",UMUM,25,UNIT,2018
2962,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"TRUCK, PICK UP",PRIBADI,1604,UNIT,2018
2963,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"TRUCK, PICK UP",DINAS,32,UNIT,2018
2964,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"TRUCK, PICK UP",UMUM,859,UNIT,2018
2965,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,ALAT BERAT,PRIBADI,0,UNIT,2018
2966,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,ALAT BERAT,DINAS,0,UNIT,2018
2967,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,ALAT BERAT,UMUM,0,UNIT,2018
2968,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"SEPEDA MOTOR, SCOOTER",PRIBADI,36336,UNIT,2018
2969,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"SEPEDA MOTOR, SCOOTER",DINAS,250,UNIT,2018
2970,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2971,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"SEDAN, JEEP, MINIBUS",PRIBADI,33831,UNIT,2018
2972,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"SEDAN, JEEP, MINIBUS",DINAS,210,UNIT,2018
2973,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"SEDAN, JEEP, MINIBUS",UMUM,3358,UNIT,2018
2974,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"BUS, MICROBUS",PRIBADI,135,UNIT,2018
2975,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"BUS, MICROBUS",DINAS,6,UNIT,2018
2976,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"BUS, MICROBUS",UMUM,746,UNIT,2018
2977,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"TRUCK, PICK UP",PRIBADI,7435,UNIT,2018
2978,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"TRUCK, PICK UP",DINAS,123,UNIT,2018
2979,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"TRUCK, PICK UP",UMUM,1052,UNIT,2018
2980,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,ALAT BERAT,PRIBADI,1,UNIT,2018
2981,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,ALAT BERAT,DINAS,0,UNIT,2018
2982,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,ALAT BERAT,UMUM,0,UNIT,2018
2983,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"SEPEDA MOTOR, SCOOTER",PRIBADI,386683,UNIT,2018
2984,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"SEPEDA MOTOR, SCOOTER",DINAS,1040,UNIT,2018
2985,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2986,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"SEDAN, JEEP, MINIBUS",PRIBADI,13360,UNIT,2018
2987,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"SEDAN, JEEP, MINIBUS",DINAS,10,UNIT,2018
2988,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"SEDAN, JEEP, MINIBUS",UMUM,1453,UNIT,2018
2989,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"SEDAN, JEEP, MINIBUS",PRIBADI,7463,UNIT,2018
2990,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"SEDAN, JEEP, MINIBUS",DINAS,39,UNIT,2018
2991,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"SEDAN, JEEP, MINIBUS",UMUM,1611,UNIT,2018
2992,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"BUS, MICROBUS",PRIBADI,64,UNIT,2018
2993,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"BUS, MICROBUS",DINAS,4,UNIT,2018
2994,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"BUS, MICROBUS",UMUM,39,UNIT,2018
2995,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"BUS, MICROBUS",PRIBADI,20,UNIT,2018
2996,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"BUS, MICROBUS",DINAS,2,UNIT,2018
2997,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"BUS, MICROBUS",UMUM,36,UNIT,2018
2998,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"TRUCK, PICK UP",PRIBADI,2602,UNIT,2018
2999,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"TRUCK, PICK UP",DINAS,5,UNIT,2018
3000,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"TRUCK, PICK UP",UMUM,78,UNIT,2018
3001,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"TRUCK, PICK UP",PRIBADI,1306,UNIT,2018
3002,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"TRUCK, PICK UP",DINAS,73,UNIT,2018
3003,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"TRUCK, PICK UP",UMUM,25,UNIT,2018
3004,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,ALAT BERAT,PRIBADI,0,UNIT,2018
3005,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,ALAT BERAT,DINAS,0,UNIT,2018
3006,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,ALAT BERAT,UMUM,0,UNIT,2018
3007,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,ALAT BERAT,PRIBADI,1,UNIT,2018
3008,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,ALAT BERAT,DINAS,0,UNIT,2018
3009,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,ALAT BERAT,UMUM,0,UNIT,2018
3010,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"SEPEDA MOTOR, SCOOTER",PRIBADI,179038,UNIT,2018
3011,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"SEPEDA MOTOR, SCOOTER",DINAS,146,UNIT,2018
3012,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
3013,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"SEPEDA MOTOR, SCOOTER",PRIBADI,86350,UNIT,2018
3014,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"SEPEDA MOTOR, SCOOTER",DINAS,339,UNIT,2018
3015,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
3016,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEDAN, JEEP, MINIBUS",PRIBADI,3615,UNIT,2018
3017,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEDAN, JEEP, MINIBUS",DINAS,28,UNIT,2018
3018,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEDAN, JEEP, MINIBUS",UMUM,454,UNIT,2018
3019,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"BUS, MICROBUS",PRIBADI,30,UNIT,2018
3020,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"BUS, MICROBUS",DINAS,6,UNIT,2018
3021,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"BUS, MICROBUS",UMUM,4,UNIT,2018
3022,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"TRUCK, PICK UP",PRIBADI,1057,UNIT,2018
3023,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"TRUCK, PICK UP",DINAS,9,UNIT,2018
3024,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"TRUCK, PICK UP",UMUM,39,UNIT,2018
3025,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,ALAT BERAT,PRIBADI,0,UNIT,2018
3026,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,ALAT BERAT,DINAS,0,UNIT,2018
3027,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,ALAT BERAT,UMUM,0,UNIT,2018
3028,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",PRIBADI,52443,UNIT,2018
3029,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",DINAS,178,UNIT,2018
3030,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
3031,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",PRIBADI,1984,UNIT,2018
3032,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",DINAS,28,UNIT,2018
3033,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",UMUM,165,UNIT,2018
3034,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"BUS, MICROBUS",PRIBADI,14,UNIT,2018
3035,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"BUS, MICROBUS",DINAS,4,UNIT,2018
3036,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"BUS, MICROBUS",UMUM,69,UNIT,2018
3037,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"TRUCK, PICK UP",PRIBADI,1280,UNIT,2018
3038,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"TRUCK, PICK UP",DINAS,28,UNIT,2018
3039,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"TRUCK, PICK UP",UMUM,307,UNIT,2018
3040,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,ALAT BERAT,PRIBADI,0,UNIT,2018
3041,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,ALAT BERAT,DINAS,0,UNIT,2018
3042,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,ALAT BERAT,UMUM,0,UNIT,2018
3043,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",PRIBADI,42622,UNIT,2018
3044,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",DINAS,260,UNIT,2018
3045,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
3046,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEDAN, JEEP, MINIBUS",PRIBADI,282,UNIT,2018
3047,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEDAN, JEEP, MINIBUS",DINAS,30,UNIT,2018
3048,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEDAN, JEEP, MINIBUS",UMUM,24,UNIT,2018
3049,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"BUS, MICROBUS",PRIBADI,2,UNIT,2018
3050,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"BUS, MICROBUS",DINAS,5,UNIT,2018
3051,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"BUS, MICROBUS",UMUM,2,UNIT,2018
3052,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"TRUCK, PICK UP",PRIBADI,358,UNIT,2018
3053,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"TRUCK, PICK UP",DINAS,6,UNIT,2018
3054,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"TRUCK, PICK UP",UMUM,38,UNIT,2018
3055,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,ALAT BERAT,PRIBADI,0,UNIT,2018
3056,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,ALAT BERAT,DINAS,0,UNIT,2018
3057,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,ALAT BERAT,UMUM,0,UNIT,2018
3058,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",PRIBADI,13018,UNIT,2018
3059,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",DINAS,94,UNIT,2018
3060,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
3061,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",PRIBADI,13962,UNIT,2019
3062,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",DINAS,232,UNIT,2019
3063,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",UMUM,3737,UNIT,2019
3064,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",PRIBADI,90,UNIT,2019
3065,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",DINAS,23,UNIT,2019
3066,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",UMUM,87,UNIT,2019
3067,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",PRIBADI,7081,UNIT,2019
3068,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",DINAS,59,UNIT,2019
3069,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",UMUM,631,UNIT,2019
3070,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),ALAT BERAT,PRIBADI,1,UNIT,2019
3071,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),ALAT BERAT,DINAS,0,UNIT,2019
3072,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),ALAT BERAT,UMUM,0,UNIT,2019
3073,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEPEDA MOTOR, SCOOTER",PRIBADI,425957,UNIT,2019
3074,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEPEDA MOTOR, SCOOTER",DINAS,711,UNIT,2019
3075,32,JAWA BARAT,3201,KABUPATEN BOGOR, KABUPATEN BOGOR (CIBINONG),"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2019
3076,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",PRIBADI,2109,UNIT,2019
3077,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",DINAS,5,UNIT,2019
3078,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",UMUM,1144,UNIT,2019
3079,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",PRIBADI,4,UNIT,2019
3080,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",DINAS,0,UNIT,2019
3081,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",UMUM,38,UNIT,2019
3082,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",PRIBADI,2292,UNIT,2019
3083,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",DINAS,16,UNIT,2019
3084,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",UMUM,43,UNIT,2019
3085,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",PRIBADI,0,UNIT,2019
3086,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",DINAS,0,UNIT,2019
3087,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",UMUM,0,UNIT,2019
3088,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"TRUCK, PICK UP",PRIBADI,89535,UNIT,2019
3089,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"TRUCK, PICK UP",DINAS,8,UNIT,2019
3090,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI I CBDK,"TRUCK, PICK UP",UMUM,0,UNIT,2019
3091,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"TRUCK, PICK UP",PRIBADI,685,UNIT,2019
3092,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"TRUCK, PICK UP",DINAS,67,UNIT,2019
3093,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"TRUCK, PICK UP",UMUM,203,UNIT,2019
3094,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,PRIBADI,0,UNIT,2019
3095,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,DINAS,7,UNIT,2019
3096,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,UMUM,9,UNIT,2019
3097,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,PRIBADI,1493,UNIT,2019
3098,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,DINAS,59,UNIT,2019
3099,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,UMUM,6,UNIT,2019
3100,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",PRIBADI,0,UNIT,2019
3101,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",DINAS,0,UNIT,2019
3102,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2019
3103,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",PRIBADI,44559,UNIT,2019
3104,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",DINAS,896,UNIT,2019
3105,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2019
3106,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,ALAT BERAT,PRIBADI,2227,UNIT,2019
3107,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,ALAT BERAT,DINAS,111,UNIT,2019
3108,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KABUPATEN CIANJUR,ALAT BERAT,UMUM,869,UNIT,2019
