id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,jenis_kendaraan,fungsi_kendaraan,jumlah_kendaraan,satuan,tahun
2514,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"TRUCK, PICK UP",UMUM,20,UNIT,2017
2515,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,ALAT BERAT,PRIBADI,0,UNIT,2017
2516,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,ALAT BERAT,DINAS,0,UNIT,2017
2517,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,ALAT BERAT,UMUM,0,UNIT,2017
2518,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",PRIBADI,31106,UNIT,2017
2519,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",DINAS,128,UNIT,2017
2520,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2017
2521,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",PRIBADI,1865,UNIT,2017
2522,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",DINAS,52,UNIT,2017
2523,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEDAN, JEEP, MINIBUS",UMUM,169,UNIT,2017
2524,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"BUS, MICROBUS",PRIBADI,20,UNIT,2017
2525,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"BUS, MICROBUS",DINAS,2,UNIT,2017
2526,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"BUS, MICROBUS",UMUM,59,UNIT,2017
2527,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"TRUCK, PICK UP",PRIBADI,871,UNIT,2017
2528,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"TRUCK, PICK UP",DINAS,14,UNIT,2017
2529,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"TRUCK, PICK UP",UMUM,189,UNIT,2017
2530,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,ALAT BERAT,PRIBADI,0,UNIT,2017
2531,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,ALAT BERAT,DINAS,0,UNIT,2017
2532,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,ALAT BERAT,UMUM,0,UNIT,2017
2533,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",PRIBADI,24505,UNIT,2017
2534,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",DINAS,178,UNIT,2017
2535,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2017
2536,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEDAN, JEEP, MINIBUS",PRIBADI,277,UNIT,2017
2537,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEDAN, JEEP, MINIBUS",DINAS,24,UNIT,2017
2538,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEDAN, JEEP, MINIBUS",UMUM,31,UNIT,2017
2539,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"BUS, MICROBUS",PRIBADI,1,UNIT,2017
2540,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"BUS, MICROBUS",DINAS,4,UNIT,2017
2541,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"BUS, MICROBUS",UMUM,0,UNIT,2017
2542,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"TRUCK, PICK UP",PRIBADI,223,UNIT,2017
2543,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"TRUCK, PICK UP",DINAS,13,UNIT,2017
2544,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"TRUCK, PICK UP",UMUM,34,UNIT,2017
2545,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,ALAT BERAT,PRIBADI,0,UNIT,2017
2546,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,ALAT BERAT,DINAS,0,UNIT,2017
2547,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,ALAT BERAT,UMUM,0,UNIT,2017
2548,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",PRIBADI,7202,UNIT,2017
2549,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",DINAS,85,UNIT,2017
2550,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2017
2551,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",PRIBADI,15215,UNIT,2018
2552,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",DINAS,230,UNIT,2018
2553,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"SEDAN, JEEP, MINIBUS",UMUM,1410,UNIT,2018
2554,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",PRIBADI,50,UNIT,2018
2555,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",DINAS,23,UNIT,2018
2556,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"BUS, MICROBUS",UMUM,19,UNIT,2018
2557,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",PRIBADI,4531,UNIT,2018
2558,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",DINAS,74,UNIT,2018
2559,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"TRUCK, PICK UP",UMUM,274,UNIT,2018
2560,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),ALAT BERAT,PRIBADI,0,UNIT,2018
2561,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),ALAT BERAT,DINAS,0,UNIT,2018
2562,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),ALAT BERAT,UMUM,0,UNIT,2018
2563,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"SEPEDA MOTOR, SCOOTER",PRIBADI,201964,UNIT,2018
2564,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"SEPEDA MOTOR, SCOOTER",DINAS,540,UNIT,2018
2565,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2566,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",PRIBADI,2238,UNIT,2018
2567,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",DINAS,7,UNIT,2018
2568,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"SEDAN, JEEP, MINIBUS",UMUM,503,UNIT,2018
2569,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"SEDAN, JEEP, MINIBUS",PRIBADI,781,UNIT,2018
2570,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"SEDAN, JEEP, MINIBUS",DINAS,87,UNIT,2018
2571,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"SEDAN, JEEP, MINIBUS",UMUM,74,UNIT,2018
2572,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",PRIBADI,9,UNIT,2018
2573,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",DINAS,0,UNIT,2018
2574,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"BUS, MICROBUS",UMUM,30,UNIT,2018
2575,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"BUS, MICROBUS",PRIBADI,0,UNIT,2018
2576,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"BUS, MICROBUS",DINAS,9,UNIT,2018
2577,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"BUS, MICROBUS",UMUM,17,UNIT,2018
2578,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"TRUCK, PICK UP",PRIBADI,1540,UNIT,2018
2579,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"TRUCK, PICK UP",DINAS,10,UNIT,2018
2580,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"TRUCK, PICK UP",UMUM,35,UNIT,2018
2581,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"TRUCK, PICK UP",PRIBADI,935,UNIT,2018
2582,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"TRUCK, PICK UP",DINAS,47,UNIT,2018
2583,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"TRUCK, PICK UP",UMUM,7,UNIT,2018
2584,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,ALAT BERAT,PRIBADI,0,UNIT,2018
2585,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,ALAT BERAT,DINAS,0,UNIT,2018
2586,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,ALAT BERAT,UMUM,0,UNIT,2018
2587,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,PRIBADI,0,UNIT,2018
2588,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,DINAS,0,UNIT,2018
2589,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,ALAT BERAT,UMUM,0,UNIT,2018
2590,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"SEPEDA MOTOR, SCOOTER",PRIBADI,48350,UNIT,2018
2591,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"SEPEDA MOTOR, SCOOTER",DINAS,8,UNIT,2018
2592,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2593,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",PRIBADI,22990,UNIT,2018
2594,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",DINAS,642,UNIT,2018
2595,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2596,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"SEDAN, JEEP, MINIBUS",PRIBADI,2390,UNIT,2018
2597,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"SEDAN, JEEP, MINIBUS",DINAS,106,UNIT,2018
2598,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"SEDAN, JEEP, MINIBUS",UMUM,761,UNIT,2018
2599,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"BUS, MICROBUS",PRIBADI,8,UNIT,2018
2600,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"BUS, MICROBUS",DINAS,7,UNIT,2018
2601,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"BUS, MICROBUS",UMUM,86,UNIT,2018
2602,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"TRUCK, PICK UP",PRIBADI,1883,UNIT,2018
2603,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"TRUCK, PICK UP",DINAS,23,UNIT,2018
2604,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"TRUCK, PICK UP",UMUM,99,UNIT,2018
2605,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,ALAT BERAT,PRIBADI,0,UNIT,2018
2606,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,ALAT BERAT,DINAS,0,UNIT,2018
2607,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,ALAT BERAT,UMUM,0,UNIT,2018
2608,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"SEPEDA MOTOR, SCOOTER",PRIBADI,53121,UNIT,2018
2609,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"SEPEDA MOTOR, SCOOTER",DINAS,554,UNIT,2018
2610,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2611,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"SEDAN, JEEP, MINIBUS",PRIBADI,4324,UNIT,2018
2612,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"SEDAN, JEEP, MINIBUS",DINAS,6,UNIT,2018
2613,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"SEDAN, JEEP, MINIBUS",UMUM,343,UNIT,2018
2614,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"SEDAN, JEEP, MINIBUS",PRIBADI,4581,UNIT,2018
2615,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"SEDAN, JEEP, MINIBUS",DINAS,80,UNIT,2018
2616,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"SEDAN, JEEP, MINIBUS",UMUM,558,UNIT,2018
2617,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"BUS, MICROBUS",PRIBADI,19,UNIT,2018
2618,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"BUS, MICROBUS",DINAS,0,UNIT,2018
2619,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"BUS, MICROBUS",UMUM,14,UNIT,2018
2620,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"BUS, MICROBUS",PRIBADI,20,UNIT,2018
2621,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"BUS, MICROBUS",DINAS,5,UNIT,2018
2622,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"BUS, MICROBUS",UMUM,62,UNIT,2018
2623,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"TRUCK, PICK UP",PRIBADI,1568,UNIT,2018
2624,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"TRUCK, PICK UP",DINAS,0,UNIT,2018
2625,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"TRUCK, PICK UP",UMUM,137,UNIT,2018
2626,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"TRUCK, PICK UP",PRIBADI,1929,UNIT,2018
2627,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"TRUCK, PICK UP",DINAS,48,UNIT,2018
2628,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"TRUCK, PICK UP",UMUM,157,UNIT,2018
2629,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,ALAT BERAT,PRIBADI,0,UNIT,2018
2630,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,ALAT BERAT,DINAS,0,UNIT,2018
2631,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,ALAT BERAT,UMUM,0,UNIT,2018
2632,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,ALAT BERAT,PRIBADI,0,UNIT,2018
2633,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,ALAT BERAT,DINAS,0,UNIT,2018
2634,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,ALAT BERAT,UMUM,0,UNIT,2018
2635,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"SEPEDA MOTOR, SCOOTER",PRIBADI,54827,UNIT,2018
2636,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"SEPEDA MOTOR, SCOOTER",DINAS,12,UNIT,2018
2637,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2638,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"SEPEDA MOTOR, SCOOTER",PRIBADI,60192,UNIT,2018
2639,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"SEPEDA MOTOR, SCOOTER",DINAS,302,UNIT,2018
2640,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2641,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"SEDAN, JEEP, MINIBUS",PRIBADI,1964,UNIT,2018
2642,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"SEDAN, JEEP, MINIBUS",DINAS,64,UNIT,2018
2643,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"SEDAN, JEEP, MINIBUS",UMUM,178,UNIT,2018
2644,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"BUS, MICROBUS",PRIBADI,10,UNIT,2018
2645,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"BUS, MICROBUS",DINAS,3,UNIT,2018
2646,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"BUS, MICROBUS",UMUM,104,UNIT,2018
2647,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"TRUCK, PICK UP",PRIBADI,1585,UNIT,2018
2648,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"TRUCK, PICK UP",DINAS,20,UNIT,2018
2649,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"TRUCK, PICK UP",UMUM,210,UNIT,2018
2650,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,ALAT BERAT,PRIBADI,1,UNIT,2018
2651,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,ALAT BERAT,DINAS,0,UNIT,2018
2652,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,ALAT BERAT,UMUM,0,UNIT,2018
2653,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"SEPEDA MOTOR, SCOOTER",PRIBADI,50508,UNIT,2018
2654,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"SEPEDA MOTOR, SCOOTER",DINAS,239,UNIT,2018
2655,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2656,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"SEDAN, JEEP, MINIBUS",PRIBADI,1043,UNIT,2018
2657,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"SEDAN, JEEP, MINIBUS",DINAS,87,UNIT,2018
2658,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"SEDAN, JEEP, MINIBUS",UMUM,127,UNIT,2018
2659,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"BUS, MICROBUS",PRIBADI,11,UNIT,2018
2660,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"BUS, MICROBUS",DINAS,0,UNIT,2018
2661,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"BUS, MICROBUS",UMUM,58,UNIT,2018
2662,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"TRUCK, PICK UP",PRIBADI,950,UNIT,2018
2663,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"TRUCK, PICK UP",DINAS,4,UNIT,2018
2664,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"TRUCK, PICK UP",UMUM,159,UNIT,2018
2665,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,ALAT BERAT,PRIBADI,0,UNIT,2018
2666,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,ALAT BERAT,DINAS,0,UNIT,2018
2667,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,ALAT BERAT,UMUM,0,UNIT,2018
2668,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",PRIBADI,30306,UNIT,2018
2669,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",DINAS,345,UNIT,2018
2670,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2671,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"SEDAN, JEEP, MINIBUS",PRIBADI,1208,UNIT,2018
2672,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"SEDAN, JEEP, MINIBUS",DINAS,31,UNIT,2018
2673,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"SEDAN, JEEP, MINIBUS",UMUM,96,UNIT,2018
2674,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"BUS, MICROBUS",PRIBADI,8,UNIT,2018
2675,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"BUS, MICROBUS",DINAS,3,UNIT,2018
2676,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"BUS, MICROBUS",UMUM,133,UNIT,2018
2677,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"TRUCK, PICK UP",PRIBADI,957,UNIT,2018
2678,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"TRUCK, PICK UP",DINAS,13,UNIT,2018
2679,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"TRUCK, PICK UP",UMUM,141,UNIT,2018
2680,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,ALAT BERAT,PRIBADI,0,UNIT,2018
2681,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,ALAT BERAT,DINAS,0,UNIT,2018
2682,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,ALAT BERAT,UMUM,0,UNIT,2018
2683,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"SEPEDA MOTOR, SCOOTER",PRIBADI,28220,UNIT,2018
2684,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"SEPEDA MOTOR, SCOOTER",DINAS,340,UNIT,2018
2685,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS I,"SEPEDA MOTOR, SCOOTER",UMUM,0,UNIT,2018
2686,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,"SEDAN, JEEP, MINIBUS",PRIBADI,1788,UNIT,2018
2687,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,"SEDAN, JEEP, MINIBUS",DINAS,28,UNIT,2018
2688,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,"SEDAN, JEEP, MINIBUS",UMUM,86,UNIT,2018
2689,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,"BUS, MICROBUS",PRIBADI,19,UNIT,2018
2690,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,"BUS, MICROBUS",DINAS,3,UNIT,2018
2691,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,"BUS, MICROBUS",UMUM,115,UNIT,2018
